SN,idx_kpr,file_kpr,phase_kpr,low_wl_kpr,high_wl_kpr,snr_kpr,src_kpr,z_uni,m_b_uni,m_b_err_uni,x1_uni,x1_err_uni,c_uni,c_err_uni,mu_uni,mu_err_uni,sn_kpr
2003cg,480,sn2003cg-20030407.19-fast.flm,6.88058319141909,3758.0,7458.0,89.75677316965351,cfa,0.0053,15.64,0.41,-0.63,0.13,1.16,0.01,32.03,0.44,2003cg
2003cg,958,2003cg_20030325_3720_9153_00.dat,-6.255166163746406,3758.0,9064.0,96.73429828970691,other,0.0053,15.64,0.41,-0.63,0.13,1.16,0.01,32.03,0.44,2003cg
2003cg,959,2003cg_20030326_3650_9347_00.dat,-5.259279177001661,3688.0,9258.0,303.0134503465208,other,0.0053,15.64,0.41,-0.63,0.13,1.16,0.01,32.03,0.44,2003cg
2003cg,960,2003cg_20030329_4000_7771_00.dat,-2.271618216767428,4036.0,7688.0,38.00831997974427,other,0.0053,15.64,0.41,-0.63,0.13,1.16,0.01,32.03,0.44,2003cg
2003cg,961,2003cg_20030329_4000_8497_00.dat,-2.271618216767428,4036.0,8412.0,109.99256470062788,other,0.0053,15.64,0.41,-0.63,0.13,1.16,0.01,32.03,0.44,2003cg
2003cg,962,2003cg_20030330_3750_9193_00.dat,-1.275731230022684,3788.0,9104.0,229.26729368360463,other,0.0053,15.64,0.41,-0.63,0.13,1.16,0.01,32.03,0.44,2003cg
2003cg,963,2003cg_20030401_3650_9347_00.dat,0.7160427434668045,3688.0,9258.0,41.135129059658816,other,0.0053,15.64,0.41,-0.63,0.13,1.16,0.01,32.03,0.44,2003cg
2003cg,964,2003cg_20030404_3500_7968_00.dat,3.703703703701037,3538.0,7884.0,339.5242213152258,other,0.0053,15.64,0.41,-0.63,0.13,1.16,0.01,32.03,0.44,2003cg
2003cg,965,2003cg_20030407_3700_7751_00.dat,6.6913646639352695,3738.0,7668.0,222.5645995763036,other,0.0053,15.64,0.41,-0.63,0.13,1.16,0.01,32.03,0.44,2003cg
2003ch,481,sn2003ch-20030325.16-fast.flm,-1.492290641827124,3670.0,7280.0,15.39419858543705,cfa,0.0256,16.66,0.09,-1.62,0.30,0.04,0.02,35.68,0.19,2003ch
2003ch,482,sn2003ch-20030327.13-fast.flm,0.4228966965426218,3670.0,7280.0,23.36239598878109,cfa,0.0256,16.66,0.09,-1.62,0.30,0.04,0.02,35.68,0.19,2003ch
2003ch,483,sn2003ch-20030328.14-fast.flm,1.4047947735798534,3670.0,7280.0,30.72767538507683,cfa,0.0256,16.66,0.09,-1.62,0.30,0.04,0.02,35.68,0.19,2003ch
2003ch,484,sn2003ch-20030329.11-mmt.flm,2.3478057980603846,3164.0,8990.0,47.03272028102466,cfa,0.0256,16.66,0.09,-1.62,0.30,0.04,0.02,35.68,0.19,2003ch
2003ch,485,sn2003ch-20030329.17-fast.flm,2.4061363768918977,3670.0,7280.0,21.675430878748113,cfa,0.0256,16.66,0.09,-1.62,0.30,0.04,0.02,35.68,0.19,2003ch
2003ch,486,sn2003ch-20030330.16-fast.flm,3.3685909276543167,3670.0,7280.0,15.816125868975695,cfa,0.0256,16.66,0.09,-1.62,0.30,0.04,0.02,35.68,0.19,2003ch
2003ch,487,sn2003ch-20030331.15-fast.flm,4.331045478409663,3670.0,7280.0,19.49753542761717,cfa,0.0256,16.66,0.09,-1.62,0.30,0.04,0.02,35.68,0.19,2003ch
2003ch,488,sn2003ch-20030401.17-fast.flm,5.3226653185807615,3670.0,7280.0,26.74897775002265,cfa,0.0256,16.66,0.09,-1.62,0.30,0.04,0.02,35.68,0.19,2003ch
2003ch,489,sn2003ch-20030402.03-ldss2.flm,6.1587369485321375,3650.0,9184.0,165.79809787466846,cfa,0.0256,16.66,0.09,-1.62,0.30,0.04,0.02,35.68,0.19,2003ch
2003cq,65,sn2003cq-20030408-ui.flm,-1.3490979721847325,3086.0,10014.0,28.75541542522625,bsnip,0.0337,17.20,0.08,-0.98,0.25,0.22,0.04,35.84,0.18,2003cq
2003cq,490,sn2003cq-20030403.28-fast.flm,-6.348696339722682,3654.0,7246.0,12.332146665409205,cfa,0.0337,17.20,0.08,-0.98,0.25,0.22,0.04,35.84,0.18,2003cq
2003cq,491,sn2003cq-20030407.36-fast.flm,-2.400116908916459,3654.0,7246.0,18.265039984735726,cfa,0.0337,17.20,0.08,-0.98,0.25,0.22,0.04,35.84,0.18,2003cq
2003cq,492,sn2003cq-20030409.25-fast.flm,-0.5709955549413932,3654.0,7246.0,10.921451465670524,cfa,0.0337,17.20,0.08,-0.98,0.25,0.22,0.04,35.84,0.18,2003cq
2003cq,493,sn2003cq-20030410.22-fast.flm,0.3677598489519876,3654.0,7246.0,16.079379721987657,cfa,0.0337,17.20,0.08,-0.98,0.25,0.22,0.04,35.84,0.18,2003cq
2003cq,494,sn2003cq-20030411.25-fast.flm,1.36458259741377,3654.0,7246.0,11.042418939848798,cfa,0.0337,17.20,0.08,-0.98,0.25,0.22,0.04,35.84,0.18,2003cq
2003d,66,sn2003d-20030107-br.flm,5.354614820922365,3138.0,9176.0,69.27498909859176,bsnip,,,,,,,,,,2003d
2003du,495,sn2003du-20030505.30-fast.flm,-1.1307810934981186,3750.0,7442.0,175.94290632602417,cfa,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,496,sn2003du-20030508.30-fast.flm,1.8501883972728,3750.0,7442.0,138.76508207942445,cfa,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,497,sn2003du-20030509.29-fast.flm,2.8339083292251788,3750.0,7442.0,171.00119944614644,cfa,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,966,2003du_20030430_3233_8058_00.dat,-6.3971605271963,3266.0,7956.0,168.19881428735488,other,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,967,2003du_20030502_3230_8058_00.dat,-4.409847533349022,3264.0,7956.0,496.8381498093393,other,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,968,2003du_20030504_3435_7775_00.dat,-2.4225345395017417,3466.0,7676.0,510.46118672979827,other,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,969,2003du_20030505_3499_7775_00.dat,-1.4288780425781022,3530.0,7676.0,262.07981082822397,other,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,970,2003du_20030506_3446_7775_00.dat,-0.4352215456544628,3478.0,7676.0,285.68789352146325,other,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,971,2003du_20030507_3404_10096_00.dat,0.5584349512691767,3436.0,9982.0,272.2451993181453,other,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,972,2003du_20030508_5858_7062_00.dat,1.5520914481928163,5874.0,6966.0,741.181433525063,other,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,973,2003du_20030509_3402_10011_00.dat,2.545747945116456,3434.0,9896.0,696.5682030050277,other,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,974,2003du_20030510_3203_10000_00.dat,3.5394044420400954,3236.0,9886.0,240.7931311390493,other,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,975,2003du_20030512_4679_7017_00.dat,5.526717435887375,4702.0,6922.0,534.7808321828203,other,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003du,976,2003du_20030513_3300_7200_00.dat,6.5203739328110135,3332.0,7104.0,496.53950313758224,other,0.0067,13.42,0.32,0.03,0.12,-0.04,0.02,32.83,0.36,2003du
2003fa,498,sn2003fa-20030609.38-fast.flm,-6.268815095910835,3628.0,7196.0,19.76251848537637,cfa,0.0058,16.68,0.38,1.46,0.19,0.08,0.02,35.98,0.41,2003fa
2003fa,499,sn2003fa-20030610.34-mmt.flm,-5.3460824231011435,4042.0,7352.0,281.64821686618865,cfa,0.0058,16.68,0.38,1.46,0.19,0.08,0.02,35.98,0.41,2003fa
2003ic,500,sn2003ic-20030921.36-fast.flm,1.1698709447636977,3576.0,7092.0,22.784259700324544,cfa,0.0546,17.64,0.05,-2.32,0.36,0.03,0.03,36.61,0.18,2003ic
2003it,501,sn2003it-20031019.18-fast.flm,-3.2845864415923764,3682.0,7304.0,69.30780726094822,cfa,0.024,16.32,0.10,-1.82,0.37,0.1,0.03,35.18,0.2,2003it
2003it,502,sn2003it-20031020.23-fast.flm,-2.2602871354791523,3682.0,7304.0,96.06995191098405,cfa,0.024,16.32,0.10,-1.82,0.37,0.1,0.03,35.18,0.2,2003it
2003it,503,sn2003it-20031021.31-fast.flm,-1.2067221349138657,3682.0,7304.0,76.08576480306047,cfa,0.024,16.32,0.10,-1.82,0.37,0.1,0.03,35.18,0.2,2003it
2003it,504,sn2003it-20031022.26-fast.flm,-0.2799751436668783,3682.0,7304.0,73.89531084978881,cfa,0.024,16.32,0.10,-1.82,0.37,0.1,0.03,35.18,0.2,2003it
2003it,505,sn2003it-20031023.25-fast.flm,0.6857927735209253,3682.0,7304.0,82.03211412248473,cfa,0.024,16.32,0.10,-1.82,0.37,0.1,0.03,35.18,0.2,2003it
2003it,506,sn2003it-20031024.24-fast.flm,1.6515606907087288,3682.0,7304.0,78.91873645005025,cfa,0.024,16.32,0.10,-1.82,0.37,0.1,0.03,35.18,0.2,2003it
2003it,507,sn2003it-20031025.24-fast.flm,2.6270838393852856,3682.0,7304.0,117.39703296326614,cfa,0.024,16.32,0.10,-1.82,0.37,0.1,0.03,35.18,0.2,2003it
2003it,508,sn2003it-20031026.25-fast.flm,3.612362219550595,3682.0,7304.0,47.67966384600759,cfa,0.024,16.32,0.10,-1.82,0.37,0.1,0.03,35.18,0.2,2003it
2003it,509,sn2003it-20031028.34-fast.flm,5.651205600281191,3682.0,7304.0,104.27607851889731,cfa,0.024,16.32,0.10,-1.82,0.37,0.1,0.03,35.18,0.2,2003it
2003it,510,sn2003it-20031029.21-fast.flm,6.4999107396323526,3682.0,7304.0,58.963942729810704,cfa,0.024,16.32,0.10,-1.82,0.37,0.1,0.03,35.18,0.2,2003it
2003iv,67,sn2003iv-20031028-ui.flm,6.482601393978523,3204.0,10004.0,16.472044073460314,bsnip,0.0336,16.95,0.08,-2.28,0.45,-0.01,0.03,36.01,0.19,2003iv
2003iv,511,sn2003iv-20031019.38-fast.flm,-2.2913893070457987,3650.0,7240.0,25.038486181714806,cfa,0.0336,16.95,0.08,-2.28,0.45,-0.01,0.03,36.01,0.19,2003iv
2003iv,512,sn2003iv-20031020.40-fast.flm,-1.3052217571751372,3650.0,7240.0,57.40944930185986,cfa,0.0336,16.95,0.08,-2.28,0.45,-0.01,0.03,36.01,0.19,2003iv
2003iv,513,sn2003iv-20031021.38-fast.flm,-0.35772744456202976,3650.0,7240.0,45.370761937130354,cfa,0.0336,16.95,0.08,-2.28,0.45,-0.01,0.03,36.01,0.19,2003iv
2003iv,514,sn2003iv-20031022.38-fast.flm,0.6091034866798548,3650.0,7240.0,29.1920759659872,cfa,0.0336,16.95,0.08,-2.28,0.45,-0.01,0.03,36.01,0.19,2003iv
2003iv,515,sn2003iv-20031023.35-fast.flm,1.5469294899856083,3650.0,7240.0,35.27621072699974,cfa,0.0336,16.95,0.08,-2.28,0.45,-0.01,0.03,36.01,0.19,2003iv
2003iv,516,sn2003iv-20031025.37-fast.flm,3.499927971098155,3650.0,7240.0,57.08948155798939,cfa,0.0336,16.95,0.08,-2.28,0.45,-0.01,0.03,36.01,0.19,2003iv
2003kc,517,sn2003kc-20031128.53-fast.flm,-5.57020294703386,3654.0,7248.0,23.515320781551317,cfa,0.0341,17.11,0.08,-1.26,0.27,0.17,0.03,35.84,0.18,2003kc
2003kc,518,sn2003kc-20031203.49-fast.flm,-0.7694719970319962,3654.0,7248.0,76.56437238961297,cfa,0.0341,17.11,0.08,-1.26,0.27,0.17,0.03,35.84,0.18,2003kc
2003kf,519,sn2003kf-20031202.36-fast.flm,-5.474553995083738,3746.0,7434.0,174.9246625273891,cfa,0.0077,13.22,0.29,0.26,0.12,-0.01,0.01,32.58,0.33,2003kf
2003kf,520,sn2003kf-20031204.43-fast.flm,-3.4197349978356986,3746.0,7434.0,193.60606360095798,cfa,0.0077,13.22,0.29,0.26,0.12,-0.01,0.01,32.58,0.33,2003kf
2003u,68,sn2003U-20030204-ui.flm,-2.677127528705919,3070.0,10062.0,54.530308131326116,bsnip,0.0261,16.46,0.09,-2.60,0.57,0.04,0.04,35.36,0.19,2003u
2003u,521,sn2003U-20030201.55-fast.flm,-5.596392636292223,3670.0,7282.0,31.848463853270196,cfa,0.0261,16.46,0.09,-2.60,0.57,0.04,0.04,35.36,0.19,2003u
2003u,522,sn2003U-20030206.55-fast.flm,-0.7341922572350813,3670.0,7282.0,22.394258550399517,cfa,0.0261,16.46,0.09,-2.60,0.57,0.04,0.04,35.36,0.19,2003u
2003w,69,sn2003W-20030204-ui.flm,-5.354529243552198,3094.0,10144.0,33.178519594165394,bsnip,0.0211,15.84,0.10,-0.25,0.11,0.19,0.01,34.66,0.19,2003w
2003w,523,sn2003W-20030203.33-fast.flm,-6.343676077447285,3700.0,7342.0,50.83042021553664,cfa,0.0211,15.84,0.10,-0.25,0.11,0.19,0.01,34.66,0.19,2003w
2003w,524,sn2003W-20030204.27-fast.flm,-5.422171593940695,3700.0,7342.0,44.51270587581569,cfa,0.0211,15.84,0.10,-0.25,0.11,0.19,0.01,34.66,0.19,2003w
2003w,525,sn2003W-20030206.32-fast.flm,-3.4125075607479944,3700.0,7342.0,51.07761774757697,cfa,0.0211,15.84,0.10,-0.25,0.11,0.19,0.01,34.66,0.19,2003w
2003w,526,sn2003W-20030207.40-fast.flm,-2.3537577286267526,3700.0,7342.0,54.78850600789586,cfa,0.0211,15.84,0.10,-0.25,0.11,0.19,0.01,34.66,0.19,2003w
2003w,527,sn2003W-20030209.35-fast.flm,-0.4421260873026793,3700.0,7342.0,51.61663903177894,cfa,0.0211,15.84,0.10,-0.25,0.11,0.19,0.01,34.66,0.19,2003w
2003w,528,sn2003W-20030210.35-fast.flm,0.5381978313265142,3700.0,7342.0,54.59289903521429,cfa,0.0211,15.84,0.10,-0.25,0.11,0.19,0.01,34.66,0.19,2003w
2004as,70,sn2004as-20040316.608-br-corrected.flm,-4.991168948062786,3258.0,8902.0,77.2642615553063,bsnip,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004as,529,sn2004as-20040315.31-fast.flm,-6.2501151770944965,3662.0,7262.0,47.67955726888548,cfa,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004as,530,sn2004as-20040316.35-fast.flm,-5.2414063341117885,3662.0,7262.0,49.81709156471159,cfa,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004as,531,sn2004as-20040317.39-fast.flm,-4.232697491129082,3662.0,7262.0,53.610863928594796,cfa,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004as,532,sn2004as-20040318.36-fast.flm,-3.291882512577564,3662.0,7262.0,55.6925162219672,cfa,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004as,533,sn2004as-20040319.28-fast.flm,-2.3995631514799207,3662.0,7262.0,48.326769593019286,cfa,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004as,534,sn2004as-20040320.38-fast.flm,-1.3326595675582111,3662.0,7262.0,22.51986739115989,cfa,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004as,535,sn2004as-20040321.27-fast.flm,-0.4694375769300687,3662.0,7262.0,56.93056061152768,cfa,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004as,536,sn2004as-20040323.26-fast.flm,1.46068799762684,3662.0,7262.0,59.5188872143265,cfa,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004as,537,sn2004as-20040324.34-fast.flm,2.5081933345641776,3662.0,7262.0,62.328751187646894,cfa,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004as,538,sn2004as-20040327.35-fast.flm,5.4276295051194205,3662.0,7262.0,20.420612573958138,cfa,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004as,539,sn2004as-20040328.22-fast.flm,6.271453248770246,3662.0,7262.0,32.21004593947113,cfa,0.0321,16.96,0.07,0.01,0.22,0.15,0.02,35.90,0.17,2004as
2004bg,540,sn2004bg-20040411.39-fast.flm,-1.5121910610328615,3696.0,7334.0,42.093250408398696,cfa,0.0221,15.46,0.10,0.35,0.18,-0.04,0.02,34.92,0.19,2004bg
2004bg,541,sn2004bg-20040417.19-fast.flm,4.168319401392924,3696.0,7334.0,108.89842066341845,cfa,0.0221,15.46,0.10,0.35,0.18,-0.04,0.02,34.92,0.19,2004bg
2004dt,71,sn2004dt-20040816.413-ui-corrected.flm,-2.8429093975832957,3308.0,10148.0,51.59206563120058,bsnip,0.0188,15.09,0.12,-1.21,0.07,0.03,0.01,34.18,0.15,2004dt
2004dt,72,sn2004dt-20040824-vis2-corrected.flm,4.994459317663259,4466.0,9560.0,214.04690687567654,bsnip,0.0188,15.09,0.12,-1.21,0.07,0.03,0.01,34.18,0.15,2004dt
2004ef,73,sn2004ef-20040910.310-ui-corrected.flm,-5.101917098698853,3264.0,10134.0,50.75121943529433,bsnip,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,542,sn2004ef-20040909.24-fast.flm,-6.139759550334627,3496.0,7196.0,28.69849507703111,cfa,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,543,sn2004ef-20040910.27-fast.flm,-5.140714947358992,3486.0,7196.0,47.14670371083904,cfa,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,544,sn2004ef-20040911.34-fast.flm,-4.1028724957232185,3428.0,7138.0,48.64013263349571,cfa,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,545,sn2004ef-20040912.28-fast.flm,-3.1911230522276006,3428.0,7138.0,52.15522722262142,cfa,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,546,sn2004ef-20040914.18-fast.flm,-1.348225240909827,3428.0,7138.0,34.520249554007925,cfa,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,547,sn2004ef-20040915.30-fast.flm,-0.26188547844711474,3430.0,7130.0,53.21519226184179,cfa,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,548,sn2004ef-20040916.34-fast.flm,0.7468585866882628,3424.0,7136.0,48.04916343060485,cfa,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,549,sn2004ef-20040917.27-fast.flm,1.6489085680170803,3428.0,7128.0,43.29655389727309,cfa,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,550,sn2004ef-20040918.28-fast.flm,2.628554246666176,3424.0,7136.0,24.26879788534641,cfa,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,551,sn2004ef-20040922.22-fast.flm,6.45014233960868,3434.0,7134.0,41.52705761957244,cfa,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,777,SN04ef_040909_b01_CLA_LD.dat,-6.110661163820118,3594.0,6594.0,29.020514416443433,csp,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,778,SN04ef_040910_b01_CLA_BC.dat,-5.2280101066766935,3932.0,6850.0,34.95827059117847,csp,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,779,SN04ef_040914_b01_DUP_WF.dat,-1.4161214761903365,3738.0,8906.0,25.896433775480872,csp,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,780,SN04ef_040919_b01_DUP_WF.dat,3.3948117575257184,4446.0,9278.0,11.268072093628039,csp,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004ef,781,SN04ef_040920_b01_DUP_WF.dat,4.422954747051152,3738.0,8906.0,28.251130095701733,csp,0.0298,16.88,0.07,-1.76,0.06,0.2,0.01,35.47,0.12,2004ef
2004eo,74,sn2004eo-20040924.242-ui.flm,-5.319478862380197,3322.0,10286.0,69.41686094337625,bsnip,0.0147,15.08,0.15,-1.52,0.06,0.15,0.01,33.84,0.18,2004eo
2004ey,782,SN04ey_041025_b01_CLA_LD.dat,-0.2904155008508899,3598.0,8810.0,35.611049902873006,csp,0.0147,14.72,0.15,-0.27,0.05,-0.02,0.01,34.06,0.18,2004ey
2004fu,75,sn2004fu-20041114-br.flm,-2.6238344843997266,3076.0,9264.0,200.4510988330772,bsnip,0.0087,14.25,0.27,-1.36,0.35,0.13,0.03,33.08,0.31,2004fu
2004fu,76,sn2004fu-20041119-ui.flm,2.44745890349993,3342.0,10354.0,101.23685082174177,bsnip,0.0087,14.25,0.27,-1.36,0.35,0.13,0.03,33.08,0.31,2004fu
2004fu,552,sn2004fu-20041110.17-fast.flm,-6.418882095899559,3502.0,7292.0,75.7800853666073,cfa,0.0087,14.25,0.27,-1.36,0.35,0.13,0.03,33.08,0.31,2004fu
2004fu,553,sn2004fu-20041111.17-fast.flm,-5.428008045900056,3502.0,7292.0,77.53312988242699,cfa,0.0087,14.25,0.27,-1.36,0.35,0.13,0.03,33.08,0.31,2004fu
2004fu,554,sn2004fu-20041113.16-fast.flm,-3.4561686863958503,3502.0,7286.0,51.78582235057828,cfa,0.0087,14.25,0.27,-1.36,0.35,0.13,0.03,33.08,0.31,2004fu
2004fu,555,sn2004fu-20041119.07-fast.flm,2.399896949097473,3502.0,7292.0,71.98194338224508,cfa,0.0087,14.25,0.27,-1.36,0.35,0.13,0.03,33.08,0.31,2004fu
2004fu,556,sn2004fu-20041120.11-fast.flm,3.4304059610978235,3506.0,7292.0,27.26278882431357,cfa,0.0087,14.25,0.27,-1.36,0.35,0.13,0.03,33.08,0.31,2004fu
2004fu,557,sn2004fu-20041121.09-fast.flm,4.4014625300933,3512.0,7296.0,14.446177325290758,cfa,0.0087,14.25,0.27,-1.36,0.35,0.13,0.03,33.08,0.31,2004fu
2004gs,77,sn2004gs-20041217.447-ui-corrected.flm,1.4161617636340815,3318.0,9998.0,44.44615749197725,bsnip,0.0276,17.21,0.08,-2.41,0.11,0.31,0.01,35.48,0.13,2004gs
2004gs,558,sn2004gs-20041213.44-fast.flm,-2.4838796019135625,3444.0,7162.0,44.538044712133214,cfa,0.0276,17.21,0.08,-2.41,0.11,0.31,0.01,35.48,0.13,2004gs
2004gs,559,sn2004gs-20041215.48-fast.flm,-0.4983332116652493,3444.0,7162.0,36.437534338933524,cfa,0.0276,17.21,0.08,-2.41,0.11,0.31,0.01,35.48,0.13,2004gs
2004gs,560,sn2004gs-20041216.49-fast.flm,0.4847069129129548,3450.0,7166.0,33.07138858381605,cfa,0.0276,17.21,0.08,-2.41,0.11,0.31,0.01,35.48,0.13,2004gs
2004gs,561,sn2004gs-20041218.46-fast.flm,2.4021218093785497,3450.0,7168.0,40.97792069243469,cfa,0.0276,17.21,0.08,-2.41,0.11,0.31,0.01,35.48,0.13,2004gs
2004gs,562,sn2004gs-20041219.42-fast.flm,3.336496581258859,3450.0,7168.0,26.532367069501905,cfa,0.0276,17.21,0.08,-2.41,0.11,0.31,0.01,35.48,0.13,2004gs
2004gs,563,sn2004gs-20041220.44-fast.flm,4.329269776386557,3450.0,7168.0,39.34672160602415,cfa,0.0276,17.21,0.08,-2.41,0.11,0.31,0.01,35.48,0.13,2004gs
2004gs,783,SN04gs_041213_b01_DUP_WF.dat,-2.6590748718610966,3754.0,8944.0,24.698052649583982,csp,0.0276,17.21,0.08,-2.41,0.11,0.31,0.01,35.48,0.13,2004gs
2004gs,784,SN04gs_041219_b01_CLA_LD.dat,3.1710343820732705,3560.0,8716.0,53.38227818658378,csp,0.0276,17.21,0.08,-2.41,0.11,0.31,0.01,35.48,0.13,2004gs
2004gu,78,sn2004gu-20041217.539-ui.flm,-5.382178668444613,3324.0,10036.0,0.2706278190505413,bsnip,0.047,17.42,0.05,1.12,0.13,0.15,0.01,36.49,0.11,2004gu
2004gu,785,SN04gu_041219_b01_CLA_LD.dat,-3.6697107353126377,3496.0,8554.0,42.488997924260346,csp,0.047,17.42,0.05,1.12,0.13,0.15,0.01,36.49,0.11,2004gu
2004l,564,sn2004L-20040127.40-fast.flm,3.5995683617705203,3656.0,7254.0,51.93709725681183,cfa,0.0334,17.34,0.08,-1.04,0.26,0.26,0.03,35.88,0.18,2004l
2004l,565,sn2004L-20040128.37-fast.flm,4.539175818961389,3656.0,7254.0,55.995704484159404,cfa,0.0334,17.34,0.08,-1.04,0.26,0.26,0.03,35.88,0.18,2004l
2004l,566,sn2004L-20040130.33-fast.flm,6.437764082972803,3656.0,7254.0,46.500352869757535,cfa,0.0334,17.34,0.08,-1.04,0.26,0.26,0.03,35.88,0.18,2004l
2005a,567,sn2005A-20050108.13-fast.flm,1.2354037876540045,3472.0,7220.0,29.498871081990085,cfa,0.0183,18.25,0.12,-0.65,0.31,1.26,0.02,34.37,0.16,2005a
2005a,568,sn2005A-20050110.11-ldss2.flm,3.1782945736447816,3700.0,9322.0,13.876166528208088,cfa,0.0183,18.25,0.12,-0.65,0.31,1.26,0.02,34.37,0.16,2005a
2005ag,79,sn2005ag-20050212.596-br.flm,-0.6705783738492764,3554.0,8516.0,17.500791170141703,bsnip,0.08,18.41,0.03,0.03,0.09,0.02,0.01,37.69,0.1,2005ag
2005ag,786,SN05ag_050212_b01_DUP_WF.dat,-0.8613782977769251,3574.0,8504.0,5.6362422927042655,csp,0.08,18.41,0.03,0.03,0.09,0.02,0.01,37.69,0.1,2005ag
2005am,80,sn2005am-20050311.302-br-corrected.flm,6.329999335255473,3426.0,9136.0,282.9942759035755,bsnip,0.009000000000000001,13.67,0.24,-2.34,0.08,0.14,0.01,32.36,0.26,2005am
2005am,569,sn2005am-20050303.30-fast.flm,-1.6092882322492141,3510.0,7302.0,53.46748417165117,cfa,0.009000000000000001,13.67,0.24,-2.34,0.08,0.14,0.01,32.36,0.26,2005am
2005am,570,sn2005am-20050308.25-fast.flm,3.301918148545974,3510.0,7302.0,124.30319251026441,cfa,0.009000000000000001,13.67,0.24,-2.34,0.08,0.14,0.01,32.36,0.26,2005am
2005am,571,sn2005am-20050309.25-fast.flm,4.294081053757706,3406.0,7196.0,129.71848458471467,cfa,0.009000000000000001,13.67,0.24,-2.34,0.08,0.14,0.01,32.36,0.26,2005am
2005am,572,sn2005am-20050310.21-fast.flm,5.246557442760103,3510.0,7302.0,119.03706901845402,cfa,0.009000000000000001,13.67,0.24,-2.34,0.08,0.14,0.01,32.36,0.26,2005am
2005am,573,sn2005am-20050311.23-fast.flm,6.258563606080113,3516.0,7300.0,135.57166155058837,cfa,0.009000000000000001,13.67,0.24,-2.34,0.08,0.14,0.01,32.36,0.26,2005am
2005bg,787,SN05bg_050412_b01_DUP_WF.dat,2.1904316938804995,3768.0,8976.0,61.51888015407357,csp,0.0242,15.82,0.09,0.24,0.15,0.04,0.01,35.05,0.13,2005bg
